row,prediction
81447,118.798515
81448,118.66535
81449,119.29175
81450,120.18226
81451,119.37904
81452,119.09365
81453,119.622246
81454,118.445145
81455,118.3046
81456,119.02919
81457,118.33578
81458,119.26004
81459,118.86297
81460,119.165436
81461,119.15499
81462,119.13938
81463,118.200905
81464,119.91391
81465,118.534515
81466,118.98712
81467,118.63196
81468,118.49322
81469,118.83684
81470,121.12974
81471,119.024574
81472,118.96765
81473,118.86194
81474,118.757385
81475,118.869095
81476,119.224556
81477,118.812996
81478,118.83544
81479,118.85592
81480,118.626495
81481,118.38725
81482,118.00974
81483,118.60795
81484,118.60036
81485,119.274826
81486,119.61684
81487,118.82616
81488,118.949455
81489,118.60414
81490,118.51514
81491,118.960396
81492,119.44885
81493,119.22177
81494,118.736916
81495,118.500496
81496,119.37827
81497,118.37459
81498,118.267105
81499,119.01956
81500,118.58184
81501,119.03643
81502,119.2279
81503,118.72473
81504,119.8823
81505,119.49713
81506,118.85583
81507,119.17642
81508,119.036026
81509,118.61767
81510,118.88469
81511,118.761894
81512,118.44676
81513,118.08622
81514,119.05383
81515,118.656
81516,117.81856
81517,118.64099
81518,118.833084
81519,118.78171
81520,118.352455
81521,118.25999
81522,119.238075
81523,119.08767
81524,119.038445
81525,118.50733
81526,118.8861
81527,118.383804
81528,118.94756
81529,118.83706
81530,117.64779
81531,118.65709
81532,118.76043
81533,119.03012
81534,118.51125
81535,118.539276
81536,118.62628
81537,117.90425
81538,120.0327
81539,118.65638
81540,119.2406
81541,118.41578
81542,118.779205
81543,118.46198
81544,119.28914
81545,118.83134
81546,118.232155
81547,118.40102
81548,119.107605
81549,119.85779
81550,119.3152
81551,117.96427
81552,118.76434
81553,118.513466
81554,118.41007
81555,118.950806
81556,118.33675
81557,119.40977
81558,119.00511
81559,118.920685
81560,118.76284
81561,119.10514
81562,118.64001
81563,119.22109
81564,119.45899
81565,118.851616
81566,118.57216
81567,119.0247
81568,118.85531
81569,118.71564
81570,118.44476
81571,117.715866
81572,119.300186
81573,118.83962
81574,118.708595
81575,118.67351
81576,117.969246
81577,118.939255
81578,118.931496
81579,119.05469
81580,119.711395
81581,119.43217
81582,118.41067
81583,118.71301
81584,119.04837
81585,118.752
81586,118.780975
81587,118.673935
81588,119.00412
81589,119.13826
81590,118.93238
81591,119.44628
81592,118.91068
81593,119.38584
81594,118.58412
81595,118.889595
81596,119.31839
81597,118.8513
81598,119.28412
81599,119.28139
81600,119.10309
81601,118.885025
81602,118.65595
81603,119.1198
81604,119.20092
81605,118.83532
81606,118.65336
81607,118.875984
81608,120.09978
81609,118.85775
81610,119.45407
81611,119.03402
81612,119.200806
81613,118.71404
81614,118.97155
81615,118.65578
81616,118.951706
81617,119.13946
81618,118.62319
81619,118.94021
81620,119.3668
81621,118.48818
81622,119.17456
81623,118.53357
81624,119.281
81625,118.04245
81626,118.59049
81627,118.46643
81628,118.57085
81629,120.10886
81630,119.272064
81631,118.61261
81632,118.34494
81633,118.86918
81634,118.18202
81635,118.60182
81636,119.65094
81637,118.63492
81638,118.92853
81639,118.91817
81640,119.066055
81641,118.570984
81642,118.53489
81643,119.03195
81644,119.04397
81645,118.82365
81646,118.92617
81647,118.68141
81648,119.035164
81649,118.696495
81650,119.16592
81651,118.469444
81652,118.790405
81653,118.73805
81654,119.18179
81655,118.80656
81656,118.928604
81657,118.970146
81658,119.08635
81659,120.7562
81660,118.73971
81661,118.61382
81662,118.69401
81663,118.578964
81664,119.077995
81665,118.95978
81666,118.3514
81667,118.70707
81668,118.91734
81669,119.629036
81670,118.8021
81671,118.96744
81672,119.00643
81673,119.5381
81674,119.04685
81675,119.26139
81676,118.389824
81677,118.543144
81678,119.031456
81679,118.80717
81680,118.989555
81681,118.86942
81682,119.48504
81683,119.28303
81684,118.79003
81685,118.30488
81686,118.40025
81687,118.951096
81688,118.8557
81689,118.87492
81690,119.265076
81691,118.850494
81692,118.1766
81693,119.62332
81694,119.440216
81695,118.433044
81696,119.05313
81697,118.362335
81698,118.807274
81699,117.20473
81700,118.52236
81701,118.74776
81702,118.88287
81703,118.48898
81704,118.6614
81705,119.058754
81706,118.52306
81707,118.987015
81708,119.22388
81709,118.9098
81710,118.42206
81711,118.85587
81712,118.778046
81713,118.88545
81714,118.576996
81715,118.839554
81716,118.72321
81717,118.76953
81718,119.21517
81719,119.0681
81720,118.75478
81721,117.97643
81722,118.5981
81723,118.73877
81724,118.99195
81725,118.7738
81726,119.17984
81727,118.15635
81728,119.2538
81729,118.48548
81730,118.91539
81731,119.175644
81732,118.52164
81733,118.66976
81734,118.41326
81735,118.87703
81736,119.03061
81737,119.547264
81738,120.811165
81739,118.77297
81740,118.331856
81741,117.98246
81742,118.56488
81743,118.41832
81744,119.41607
81745,118.7088
81746,118.28168
81747,119.15507
81748,120.508446
81749,119.476425
81750,118.86981
81751,119.474655
81752,118.434586
81753,118.81359
81754,119.05715
81755,119.172745
81756,119.43996
81757,118.730286
81758,118.68594
81759,117.97836
81760,118.476135
81761,118.55537
81762,118.62376
81763,118.52572
81764,119.13395
81765,119.05358
81766,119.88768
81767,118.9571
81768,118.48094
81769,118.87461
81770,118.63833
81771,118.78111
81772,120.36795
81773,119.62
81774,119.13005
81775,118.28789
81776,118.93943
81777,118.25282
81778,118.600555
81779,119.18682
81780,118.42957
81781,118.70817
81782,118.80699
81783,118.72742
81784,118.18868
81785,119.19617
81786,118.37003
81787,118.436134
81788,118.830284
81789,118.56378
81790,118.571495
81791,118.60942
81792,118.99018
81793,117.98526
81794,118.57099
81795,118.3691
81796,118.962585
81797,118.29389
81798,118.99453
81799,119.15797
81800,118.63488
81801,119.0888
81802,120.393555
81803,117.96615
81804,118.41422
81805,118.5349
81806,118.64429
81807,119.22135
81808,118.68235
81809,118.66967
81810,118.993835
81811,118.77268
81812,118.58052
81813,118.832794
81814,119.04528
81815,118.40507
81816,118.842705
81817,119.41315
81818,118.48877
81819,119.06346
81820,118.83577
81821,118.810776
81822,119.44699
81823,118.74298
81824,118.93071
81825,118.99114
81826,118.79019
81827,118.58828
81828,120.77419
81829,118.49626
81830,118.47246
81831,118.88176
81832,118.886795
81833,118.88473
81834,118.68157
81835,119.642204
81836,121.94216
81837,118.27298
81838,118.90265
81839,118.871635
81840,119.58127
81841,119.1315
81842,118.38018
81843,120.11595
81844,118.83052
81845,118.21715
81846,118.25581
81847,118.76485
81848,119.00811
81849,118.92697
81850,119.05243
81851,119.38237
81852,118.29019
81853,119.08273
81854,119.346146
81855,118.70915
81856,119.33003
81857,118.52018
81858,118.3481
81859,118.380714
81860,118.816895
81861,118.261505
81862,118.98588
81863,118.5283
81864,118.49258
81865,118.70861
81866,118.69933
81867,118.58201
81868,118.54169
81869,118.76627
81870,118.689835
81871,118.41019
81872,118.47031
81873,118.35345
81874,118.80102
81875,118.53893
81876,118.46992
81877,118.91887
81878,118.47312
81879,121.61676
81880,119.04812
81881,119.809494
81882,118.76769
81883,118.65232
81884,118.66523
81885,119.19311
81886,118.158455
81887,118.442406
81888,118.604004
81889,118.6891
81890,119.36423
81891,119.73833
81892,119.88468
81893,118.69115
81894,119.50743
81895,119.63814
81896,120.077774
81897,118.87401
81898,119.35849
81899,118.73787
81900,118.57164
81901,118.802925
81902,118.09804
81903,119.02375
81904,118.76986
81905,118.940125
81906,119.58688
81907,117.737526
81908,119.28688
81909,119.32667
81910,118.55574
81911,118.97154
81912,120.32125
81913,118.92223
81914,119.171715
81915,118.47179
81916,119.228745
81917,118.81072
81918,118.944016
81919,119.15388
81920,118.44419
81921,119.0881
81922,118.7935
81923,118.711464
81924,118.550095
81925,119.44029
81926,118.8511
81927,119.06482
81928,118.80346
81929,118.27412
81930,118.74929
81931,118.6241
81932,118.73351
81933,118.28424
81934,118.847305
81935,119.901985
81936,119.053925
81937,118.93303
81938,118.88278
81939,119.00623
81940,119.73197
81941,118.947296
81942,118.831024
81943,118.81491
81944,118.89112
81945,118.80015
81946,119.01453
81947,118.75483
81948,119.25329
81949,118.29234
81950,118.518295
81951,118.894684
81952,118.68186
81953,118.81714
81954,118.95432
81955,119.53298
81956,118.91982
81957,118.85133
81958,119.67859
81959,119.06617
81960,119.10422
81961,118.61382
81962,119.13173
81963,118.47092
81964,119.27716
81965,118.6636
81966,118.93524
81967,118.67506
81968,118.76849
81969,119.34997
81970,119.0093
81971,118.83867
81972,118.836525
81973,118.60008
81974,118.55317
81975,119.1917
81976,118.6039
81977,119.09867
81978,119.202576
81979,118.763794
81980,118.36411
81981,118.71912
81982,118.82301
81983,119.02912
81984,119.018684
81985,118.60434
81986,118.94854
81987,118.96052
81988,118.54752
81989,118.25099
81990,118.84006
81991,118.22601
81992,118.302055
81993,118.57676
81994,119.37707
81995,118.97939
81996,120.00416
81997,118.61791
81998,118.834114
81999,119.73044
82000,119.10982
82001,118.59207
82002,119.08732
82003,118.638374
82004,119.65899
82005,119.21911
82006,120.44918
82007,118.93278
82008,119.21872
82009,119.037415
82010,118.42539
82011,118.973465
82012,119.096535
82013,118.893135
82014,118.66843
82015,118.371475
82016,118.97457
82017,118.7845
82018,118.433075
82019,118.4787
82020,118.70509
82021,118.9043
82022,118.63197
82023,118.68054
82024,120.69845
82025,118.17834
82026,118.5289
82027,119.28691
82028,118.94119
82029,119.26491
82030,118.061325
82031,118.59557
82032,118.58762
82033,118.95302
82034,118.23982
82035,120.841446
82036,118.65737
82037,118.71316
82038,119.20416
82039,118.9799
82040,119.048775
82041,118.619156
82042,118.802605
82043,118.60143
82044,119.24304
82045,119.10807
82046,118.35626
82047,119.32123
82048,118.82003
82049,118.7461
82050,118.707016
82051,119.1834
82052,118.30075
82053,118.345856
82054,118.99622
82055,119.66488
82056,118.94481
82057,118.16195
82058,120.24244
82059,118.770485
82060,118.41484
82061,118.82262
82062,118.73687
82063,119.19786
82064,119.11604
82065,118.896385
82066,118.798805
82067,118.43527
82068,118.61131
82069,119.52233
82070,119.08459
82071,119.27644
82072,118.581
82073,119.129555
82074,118.70412
82075,119.69618
82076,118.941605
82077,118.339325
82078,118.77509
82079,118.86902
82080,118.65392
82081,118.75
82082,119.05371
82083,119.03395
82084,119.554794
82085,118.838005
82086,118.12037
82087,118.91768
82088,119.117645
82089,119.705414
82090,118.43537
82091,118.081276
82092,118.83358
82093,118.798096
82094,118.88776
82095,119.53391
82096,118.70671
82097,118.83251
82098,119.09863
82099,119.022415
82100,118.558334
82101,118.823074
82102,118.83184
82103,118.4577
82104,119.313034
82105,118.624466
82106,119.49301
82107,119.20003
82108,119.005394
82109,118.93927
82110,118.82522
82111,118.74917
82112,118.797356
82113,118.61482
82114,118.76603
82115,118.68427
82116,118.57125
82117,118.758354
82118,118.62498
82119,118.85931
82120,118.78834
82121,118.06836
82122,119.1762
82123,118.54427
82124,118.54437
82125,119.0944
82126,119.12438
82127,118.903946
82128,118.25842
82129,119.15588
82130,118.76989
82131,118.96054
82132,118.85049
82133,118.96613
82134,118.83764
82135,118.329735
82136,118.27478
82137,118.610085
82138,119.13922
82139,119.78862
82140,118.81418
82141,118.8376
82142,119.4693
82143,118.196686
82144,118.73433
82145,118.24201
82146,119.69123
82147,118.79509
82148,119.59104
82149,118.56085
82150,118.352325
82151,119.020515
82152,118.62986
82153,118.88983
82154,119.26555
82155,118.91111
82156,118.937065
82157,118.825874
82158,119.51369
82159,118.95555
82160,118.12039
82161,118.89727
82162,118.816574
82163,118.899185
82164,118.72366
82165,118.66402
82166,119.28772
82167,118.50748
82168,118.426125
82169,118.508804
82170,119.32906
82171,118.60263
82172,119.479004
82173,118.57038
82174,118.964264
82175,118.95038
82176,119.66467
82177,119.20365
82178,118.5487
82179,118.675446
82180,119.273636
82181,119.35308
82182,118.61363
82183,118.8923
82184,119.477585
82185,118.70837
82186,118.94429
82187,119.08189
82188,118.49445
82189,118.52785
82190,119.16034
82191,118.65404
82192,118.57285
82193,118.67882
82194,118.090324
82195,118.62553
82196,118.40891
82197,118.55883
82198,118.983246
82199,118.75072
82200,118.73313
82201,119.16448
82202,118.21504
82203,119.37483
82204,118.9486
82205,118.542046
82206,118.97195
82207,118.86895
82208,119.02128
82209,120.671486
82210,118.793076
82211,119.002235
82212,118.629654
82213,118.859474
82214,118.71876
82215,118.401695
82216,118.45398
82217,118.93897
82218,118.43027
82219,119.1267
82220,118.75017
82221,118.81244
82222,118.647766
82223,118.91566
82224,118.56857
82225,118.68489
82226,118.349724
82227,118.30618
82228,118.96017
82229,119.34231
82230,118.91142
82231,118.19692
82232,118.6404
82233,119.45914
82234,118.6883
82235,119.01415
82236,118.797
82237,119.07105
82238,118.7117
82239,119.02164
82240,118.61008
82241,118.52394
82242,118.84373
82243,118.56419
82244,119.126434
82245,118.7833
82246,118.24404
82247,118.69144
82248,118.65312
82249,118.86948
82250,118.80963
82251,118.96395
82252,118.659584
82253,118.92141
82254,118.82995
82255,118.91639
82256,119.59872
82257,118.91179
82258,118.68929
82259,118.663315
82260,118.55876
82261,118.81461
82262,118.9866
82263,118.33709
82264,119.16951
82265,118.51056
82266,118.31816
82267,118.669785
82268,118.73987
82269,118.64313
82270,118.80375
82271,118.403885
82272,118.671616
82273,118.592316
82274,118.71615
82275,118.944565
82276,118.64093
82277,119.4032
82278,118.799164
82279,118.256325
82280,118.68308
82281,118.33259
82282,118.49085
82283,118.8742
82284,119.11371
82285,118.30486
82286,118.40684
82287,118.86064
82288,118.93622
82289,118.5842
82290,118.02196
82291,118.56461
82292,118.80554
82293,118.72074
82294,119.22074
82295,118.685936
82296,117.91625
82297,118.789024
82298,118.93907
82299,118.415306
82300,118.92663
82301,118.92979
82302,118.41979
82303,119.0176
82304,119.20583
82305,118.37494
82306,118.90359
82307,119.0904
82308,118.95096
82309,118.13445
82310,118.55863
82311,119.09426
82312,118.86608
82313,118.90094
82314,118.31778
82315,118.70778
82316,118.648834
82317,118.40559
82318,118.44527
82319,119.12727
82320,118.113
82321,118.81352
82322,118.98878
82323,118.47589
82324,118.67689
82325,119.04384
82326,119.39977
82327,118.637505
82328,119.04603
82329,119.07624
82330,118.39874
82331,118.66412
82332,118.278694
82333,119.28216
82334,118.96271
82335,118.91532
82336,120.32739
82337,119.35034
82338,119.10763
82339,119.07892
82340,119.31326
82341,118.86533
82342,118.81877
82343,119.727
82344,118.17425
82345,119.204155
82346,119.32475
82347,118.999695
82348,119.32877
82349,118.995995
82350,118.62368
82351,119.43931
82352,119.452736
82353,118.928856
82354,117.78904
82355,118.93631
82356,118.9979
82357,119.20424
82358,118.627625
82359,118.16862
82360,119.105705
82361,119.19346
82362,118.84894
82363,119.45136
82364,118.8116
82365,118.38173
82366,119.12322
82367,118.1559
82368,119.904335
82369,119.230354
82370,119.004105
82371,118.1591
82372,118.58549
82373,118.638535
82374,118.33764
82375,118.94704
82376,119.000046
82377,119.01423
82378,118.44086
82379,118.54275
82380,118.69808
82381,118.91663
82382,118.90266
82383,118.7299
82384,120.84554
82385,118.72412
82386,118.39725
82387,121.04206
82388,118.74378
82389,118.313446
82390,118.63802
82391,119.30664
82392,119.04075
82393,119.34615
82394,118.841774
82395,118.80672
82396,118.896904
82397,118.814995
82398,119.18258
82399,119.03405
82400,118.34361
82401,118.35388
82402,118.315445
82403,118.85078
82404,118.95376
82405,118.72109
82406,118.77432
82407,118.670746
82408,118.70554
82409,118.39356
82410,118.40952
82411,119.038956
82412,118.69659
82413,118.84855
82414,118.0005
82415,116.433105
82416,117.897316
82417,118.74223
82418,119.31205
82419,118.640495
82420,118.40216
82421,119.32757
82422,119.0426
82423,119.072464
82424,118.89345
82425,118.65822
82426,118.56507
82427,118.93011
82428,118.31475
82429,119.05387
82430,118.89661
82431,118.97574
82432,119.16291
82433,119.02744
82434,117.28601
82435,119.05006
82436,119.25464
82437,118.49537
82438,118.9496
82439,118.3748
82440,118.5019
82441,118.416985
82442,119.286095
82443,119.25568
82444,119.87899
82445,118.265274
82446,117.78351
82447,120.901184
82448,118.71188
82449,118.63094
82450,119.03583
82451,118.76822
82452,118.82982
82453,118.990974
82454,118.63382
82455,118.59884
82456,119.12359
82457,118.80919
82458,118.62716
82459,118.48556
82460,119.30849
82461,118.733604
82462,120.23768
82463,119.07501
82464,118.29884
82465,118.50142
82466,118.805145
82467,118.484116
82468,118.53981
82469,118.95202
82470,119.32705
82471,119.07825
82472,118.254425
82473,119.454926
82474,118.62233
82475,119.38493
82476,118.83114
82477,119.02202
82478,119.09982
82479,118.70827
82480,118.62676
82481,119.00036
82482,118.526535
82483,118.20591
82484,117.92214
82485,118.69248
82486,118.76783
82487,118.782074
82488,118.844
82489,118.1166
82490,118.97352
82491,118.93439
82492,118.35855
82493,118.84869
82494,119.446846
82495,118.99677
82496,118.32407
82497,118.105255
82498,118.7501
82499,119.04439
82500,118.79932
82501,118.523926
82502,118.7099
82503,119.11273
82504,119.755646
82505,118.41081
82506,119.07149
82507,118.735565
82508,119.30444
82509,118.773315
82510,118.17397
82511,119.233246
82512,118.83005
82513,119.12194
82514,118.358185
82515,118.86005
82516,118.50316
82517,119.18041
82518,117.985596
82519,119.59215
82520,118.374466
82521,119.06679
82522,118.66743
82523,118.86997
82524,118.5878
82525,118.23305
82526,118.931816
82527,118.35395
82528,118.68846
82529,118.34627
82530,118.886826
82531,119.1414
82532,119.22262
82533,118.98642
82534,119.99179
82535,118.70868
82536,118.73983
82537,118.72663
82538,119.25049
82539,118.93655
82540,118.687225
82541,118.43433
82542,119.07748
82543,118.76179
82544,119.67392
82545,119.141266
82546,118.427414
82547,119.03914
82548,118.82132
82549,118.82595
82550,118.85635
82551,118.320694
82552,119.27566
82553,118.200645
82554,118.76843
82555,118.988464
82556,121.23818
82557,118.49105
82558,119.02209
82559,119.10881
82560,119.44591
82561,117.87227
82562,119.21177
82563,118.7474
82564,118.609695
82565,119.10698
82566,118.82361
82567,118.218025
82568,118.1925
82569,119.28265
82570,118.86296
82571,118.84441
82572,118.78218
82573,118.75216
82574,119.506035
82575,118.36829
82576,118.49065
82577,119.15978
82578,119.0681
82579,119.768875
82580,118.76371
82581,118.89341
82582,119.59906
82583,118.81848
82584,118.25151
82585,118.94387
82586,118.68611
82587,119.03769
82588,118.58009
82589,118.601845
82590,119.48777
82591,119.083435
82592,118.83971
82593,119.21487
82594,120.36204
82595,119.029465
82596,118.80313
82597,119.02963
82598,118.72405
82599,118.93267
82600,118.57337
82601,118.96642
82602,118.87968
82603,118.690346
82604,119.21987
82605,118.57736
82606,118.97808
82607,119.51819
82608,118.71344
82609,118.73989
82610,118.46203
82611,119.02525
82612,119.18142
82613,118.24361
82614,119.23127
82615,118.90807
82616,118.75639
82617,118.55353
82618,118.89841
82619,118.66524
82620,118.94154
82621,118.40939
82622,118.24523
82623,118.890396
82624,118.23317
82625,119.06491
82626,118.86587
82627,118.63102
82628,119.43176
82629,118.82074
82630,118.879776
82631,118.55702
82632,120.28915
82633,118.12343
82634,118.57098
82635,118.49679
82636,118.19807
82637,119.35239
82638,119.10694
82639,119.01294
82640,118.74878
82641,119.31743
82642,118.17694
82643,118.82929
82644,118.68908
82645,119.02847
82646,119.08018
82647,118.79985
82648,118.369606
82649,119.43674
82650,118.975395
82651,118.8636
82652,118.86141
82653,118.99975
82654,118.7104
82655,118.57035
82656,119.29399
82657,118.8214
82658,120.689865
82659,118.98993
82660,119.16582
82661,118.50386
82662,118.76793
82663,118.94642
82664,119.60232
82665,119.02947
82666,118.73929
82667,119.73286
82668,118.83422
82669,119.18612
82670,119.01179
82671,119.05286
82672,118.803795
82673,119.08705
82674,119.27307
82675,118.825485
82676,119.48209
82677,119.25516
82678,118.83431
82679,118.93867
82680,118.94366
82681,118.69349
82682,120.467155
82683,119.443245
82684,118.63597
82685,118.3937
82686,118.61435
82687,118.70657
82688,118.41779
82689,118.796074
82690,118.46172
82691,118.71038
82692,117.55102
82693,118.8038
82694,118.81331
82695,118.085106
82696,118.50771
82697,118.45602
82698,117.9567
82699,118.832184
82700,119.0561
82701,118.5687
82702,118.186905
82703,118.94675
82704,118.78427
82705,119.02202
82706,118.4736
82707,119.35894
82708,118.94278
82709,118.410614
82710,118.74488
82711,118.97459
82712,119.39685
82713,118.83569
82714,118.63413
82715,119.93339
82716,118.992775
82717,118.61865
82718,118.76059
82719,118.26644
82720,118.463715
82721,118.51706
82722,119.632286
82723,118.25381
82724,118.62303
82725,118.89026
82726,118.592865
82727,119.688354
82728,118.70687
82729,119.25128
82730,118.845406
82731,119.53127
82732,119.22582
82733,119.0193
82734,118.6934
82735,119.12573
82736,118.95789
82737,118.56975
82738,118.80058
82739,118.36531
82740,118.8767
82741,119.00966
82742,118.91916
82743,118.22573
82744,118.6449
82745,118.56588
82746,119.483925
82747,119.4805
82748,118.68525
82749,118.95853
82750,118.53618
82751,118.63355
82752,118.716
82753,118.83995
82754,119.14132
82755,119.080086
82756,118.00714
82757,119.13374
82758,118.8719
82759,117.789024
82760,119.00273
82761,118.9657
82762,118.12609
82763,119.062386
82764,119.25851
82765,118.582214
82766,119.04898
82767,118.59486
82768,119.03664
82769,118.30157
82770,118.385994
82771,118.58708
82772,118.73862
82773,119.33518
82774,119.19101
82775,118.77329
82776,118.93235
82777,119.58786
82778,118.73475
82779,118.571106
82780,118.74
82781,118.68737
82782,118.136734
82783,118.69432
82784,119.402145
82785,119.42562
82786,119.09895
82787,118.846245
82788,119.0295
82789,118.523094
82790,118.15794
82791,118.319786
82792,118.69149
82793,118.62247
82794,118.85488
82795,118.653854
82796,119.03126
82797,118.3197
82798,118.879005
82799,118.25083
82800,120.79384
82801,119.024414
82802,118.82425
82803,118.832565
82804,120.24523
82805,118.77483
82806,119.22524
82807,118.0193
82808,118.67355
82809,119.11707
82810,118.721306
82811,118.92536
82812,118.29451
82813,118.93774
82814,119.122635
82815,118.63971
82816,118.97345
82817,118.76348
82818,118.67386
82819,118.55273
82820,119.11674
82821,119.02573
82822,118.81362
82823,118.13919
82824,119.351364
82825,118.51293
82826,118.90511
82827,118.79313
82828,118.82237
82829,118.649284
82830,119.09788
82831,119.149605
82832,118.70579
82833,118.05801
82834,118.33962
82835,118.91973
82836,118.67732
82837,118.717155
82838,118.82076
82839,118.91709
82840,118.433754
82841,118.50906
82842,119.01099
82843,119.05725
82844,118.58306
82845,118.95805
82846,118.5362
82847,118.32865
82848,119.19055
82849,118.92297
82850,120.03052
82851,118.99646
82852,119.07787
82853,119.04165
82854,119.21156
82855,118.73957
82856,118.8066
82857,118.19363
82858,118.56404
82859,118.49857
82860,118.512726
82861,118.33236
82862,118.54425
82863,118.32013
82864,119.06953
82865,119.274185
82866,118.78245
82867,118.54679
82868,118.90367
82869,118.78842
82870,118.6422
82871,118.530876
82872,118.17441
82873,118.69885
82874,118.77647
82875,119.07142
82876,118.79927
82877,118.57517
82878,119.76791
82879,119.38663
82880,119.92253
82881,119.14801
82882,119.28849
82883,119.782166
82884,119.41684
82885,120.53202
82886,118.67154
82887,118.10345
82888,118.438995
82889,118.66731
82890,118.99087
82891,118.58451
82892,118.91997
82893,119.76208
82894,118.72977
82895,118.72513
82896,119.6518
82897,118.681984
82898,118.58376
82899,118.216774
82900,118.872444
82901,118.90707
82902,118.58578
82903,119.18564
82904,118.83325
82905,119.13984
82906,118.69097
82907,118.61943
82908,118.7531
82909,118.768906
82910,118.61327
82911,118.94122
82912,118.606926
82913,118.396355
82914,118.73424
82915,119.27362
82916,118.77398
82917,119.056046
82918,119.49443
82919,119.01165
82920,118.699646
82921,118.29301
82922,118.812096
82923,119.12875
82924,119.39275
82925,118.37306
82926,118.8347
82927,119.26283
82928,119.12148
82929,119.06936
82930,118.75357
82931,118.49011
82932,118.90424
82933,117.898224
82934,118.627815
82935,118.73566
82936,118.96237
82937,119.69769
82938,118.382545
82939,119.49311
82940,118.548386
82941,118.33982
82942,118.81375
82943,118.35162
82944,118.77131
82945,119.04106
82946,120.02451
82947,118.99047
82948,118.4051
82949,118.955696
82950,118.38559
82951,118.33236
82952,118.587204
82953,119.24324
82954,121.33052
82955,118.93855
82956,119.11364
82957,118.92179
82958,118.91454
82959,118.37329
82960,118.16018
82961,118.84254
82962,118.78659
82963,118.46806
82964,118.925354
82965,118.95269
82966,118.28206
82967,118.78553
82968,118.49305
82969,118.64076
82970,119.16068
82971,118.836815
82972,118.84468
82973,118.63931
82974,118.963036
82975,118.82299
82976,117.68235
82977,118.981606
82978,119.07018
82979,118.86626
82980,118.90734
82981,118.869194
82982,118.82415
82983,119.13739
82984,118.887886
82985,118.265854
82986,118.8887
82987,118.21621
82988,118.509605
82989,118.20911
82990,118.80035
82991,118.92778
82992,118.74091
82993,118.38867
82994,118.55648
82995,118.42205
82996,118.94603
82997,118.09149
82998,119.26559
82999,118.94838
83000,119.65788
83001,118.86499
83002,118.71077
83003,118.00004
83004,118.31848
83005,118.87305
83006,118.661575
83007,118.88061
83008,118.49053
83009,118.697
83010,118.62532
83011,117.99839
83012,118.70562
83013,118.829666
83014,118.24089
83015,118.2425
83016,120.14377
83017,118.692986
83018,118.71302
83019,117.85138
83020,118.89157
83021,119.54553
83022,119.02612
83023,118.5512
83024,117.97639
83025,118.97178
83026,118.49184
83027,119.86148
83028,118.73556
83029,118.62554
83030,118.860054
83031,118.88799
83032,119.50835
83033,119.19002
83034,118.81446
83035,119.443665
83036,119.10886
83037,118.632484
83038,119.18177
83039,118.75645
83040,118.78979
83041,118.77585
83042,119.03094
83043,119.01924
83044,118.71012
83045,118.580444
83046,118.59631
83047,118.48629
83048,120.66537
83049,118.86476
83050,119.804955
83051,118.78376
83052,118.348045
83053,118.56396
83054,118.85725
83055,119.75936
83056,118.5356
83057,118.721375
83058,118.75334
83059,118.4331
83060,118.63597
83061,118.9204
83062,118.9552
83063,119.08821
83064,118.85644
83065,119.2925
83066,119.47186
83067,118.969246
83068,118.12852
83069,118.091774
83070,118.97412
83071,118.849045
83072,119.01006
83073,118.23667
83074,119.00349
83075,117.86812
83076,118.87261
83077,119.41334
83078,118.96343
83079,118.75599
83080,119.3307
83081,119.01913
83082,118.756096
83083,118.647995
83084,118.625755
83085,118.3154
83086,118.55129
83087,118.25728
83088,118.94355
83089,119.14522
83090,118.71601
83091,118.982285
83092,120.66784
83093,118.41695
83094,119.30787
83095,118.51371
83096,118.359695
83097,119.10467
83098,118.5673
83099,118.126625
83100,118.16628
83101,118.62591
83102,118.94048
83103,119.08147
83104,118.84797
83105,119.01941
83106,119.02613
83107,118.9177
83108,118.37324
83109,118.38587
83110,119.1482
83111,118.85331
83112,119.684906
83113,120.48783
83114,119.7537
83115,118.96958
83116,119.03074
83117,118.85756
83118,118.56268
83119,118.759094
83120,119.0034
83121,119.055176
83122,119.31524
83123,119.506226
83124,118.974846
83125,118.88478
83126,119.01158
83127,118.6109
83128,118.77896
83129,119.11801
83130,119.2631
83131,118.92554
83132,118.57082
83133,117.82583
83134,118.39236
83135,118.38121
83136,118.81513
83137,118.71818
83138,117.839584
83139,118.57052
83140,118.57764
83141,118.7077
83142,118.97805
83143,118.99512
83144,118.65871
83145,119.446655
83146,119.04239
83147,117.556114
83148,118.837776
83149,118.50924
83150,118.832146
83151,118.92366
83152,118.6434
83153,118.7326
83154,118.68204
83155,119.26747
83156,118.691376
83157,118.923134
83158,118.73718
83159,118.906654
83160,118.697365
83161,118.44344
83162,119.11119
83163,118.6009
83164,118.91818
83165,119.45967
83166,118.26298
83167,118.49778
83168,118.003265
83169,118.84485
83170,117.898155
83171,118.413605
83172,118.953804
83173,119.14435
83174,118.77222
83175,121.52
83176,119.31862
83177,118.48654
83178,118.90325
83179,119.38835
83180,118.77311
83181,118.98375
83182,118.52754
83183,118.70457
83184,118.751076
83185,119.44629
83186,119.02423
83187,118.65526
83188,118.33463
83189,118.74179
83190,119.12516
83191,118.565025
83192,118.65693
83193,119.25665
83194,118.98011
83195,119.27522
83196,118.722984
83197,119.17047
