id,BeatsPerMinute
618695,117.54613
618696,118.713196
618697,118.671684
618698,119.594025
618699,118.999405
618700,119.159134
618701,118.782166
618702,119.37356
618703,119.481926
618704,118.80735
618705,118.87675
618706,118.71367
618707,118.692154
618708,118.779854
618709,118.77981
618710,118.8056
618711,120.49849
618712,118.33147
618713,119.56499
618714,119.061325
618715,118.36574
618716,118.71745
618717,118.73331
618718,118.93579
618719,119.30503
618720,118.83638
618721,118.70414
618722,118.721016
618723,119.160095
618724,118.461365
618725,118.33729
618726,119.52475
618727,119.04071
618728,118.54933
618729,118.84303
618730,119.023636
618731,118.85784
618732,118.266174
618733,119.25809
618734,119.03997
618735,118.98016
618736,118.609146
618737,118.30586
618738,118.5951
618739,118.84892
618740,118.28847
618741,118.3287
618742,117.89794
618743,119.2232
618744,118.79238
618745,118.79015
618746,118.50006
618747,120.63215
618748,118.60169
618749,118.815544
618750,118.98267
618751,118.764366
618752,118.65452
618753,119.08548
618754,119.126686
618755,117.914894
618756,118.68479
618757,119.10997
618758,118.63598
618759,118.95657
618760,119.22657
618761,119.76724
618762,119.27061
618763,118.937454
618764,119.24396
618765,118.47333
618766,119.28876
618767,119.52101
618768,118.85579
618769,118.47545
618770,118.82625
618771,118.807365
618772,119.42193
618773,118.65505
618774,118.24286
618775,119.01076
618776,118.61789
618777,119.15609
618778,118.5499
618779,119.34458
618780,118.864395
618781,118.867325
618782,118.79322
618783,118.61667
618784,118.78595
618785,118.47913
618786,119.07739
618787,118.12289
618788,118.83183
618789,118.40406
618790,117.977715
618791,119.0014
618792,119.37906
618793,118.85716
618794,118.85328
618795,118.61622
618796,119.160904
618797,118.849945
618798,119.06631
618799,118.94931
618800,118.87282
618801,118.59243
618802,118.43233
618803,118.819595
618804,118.7125
618805,119.266396
618806,118.9542
618807,118.987946
618808,118.12596
618809,118.745285
618810,119.25394
618811,118.20142
618812,119.35704
618813,119.26105
618814,118.86438
618815,118.98406
618816,117.60959
618817,118.98077
618818,118.60114
618819,118.52832
618820,118.45173
618821,118.918655
618822,119.312225
618823,118.96153
618824,118.6641
618825,119.85917
618826,118.84982
618827,118.48518
618828,118.97203
618829,119.2419
618830,118.79057
618831,118.895134
618832,118.74439
618833,118.82008
618834,118.9255
618835,119.2603
618836,118.89025
618837,118.37466
618838,118.345146
618839,118.937744
618840,118.01421
618841,118.558235
618842,118.80586
618843,118.70503
618844,118.82457
618845,118.91606
618846,118.15979
618847,118.56353
618848,118.558395
618849,117.81853
618850,118.54055
618851,118.82815
618852,118.619064
618853,119.461174
618854,119.25509
618855,118.665
618856,118.42949
618857,118.53998
618858,119.12675
618859,119.73847
618860,119.106445
618861,118.47911
618862,118.44152
618863,117.82673
618864,118.51035
618865,118.13817
618866,119.35432
618867,118.711464
618868,118.63885
618869,118.50083
618870,118.63028
618871,118.775314
618872,118.847824
618873,119.07518
618874,119.18094
618875,118.64742
618876,118.24421
618877,118.67688
618878,119.31006
618879,118.860634
618880,118.14953
618881,119.12262
618882,118.93343
618883,118.68655
618884,120.288246
618885,118.817856
618886,118.45432
618887,118.55483
618888,118.18819
618889,119.221504
618890,118.29295
618891,118.86721
618892,119.27243
618893,118.6979
618894,119.10671
618895,118.93235
618896,118.968506
618897,118.75534
618898,119.116745
618899,118.51668
618900,119.68574
618901,118.35338
618902,119.03336
618903,118.358955
618904,119.537415
618905,118.67746
618906,118.7092
618907,118.915054
618908,118.27539
618909,118.96368
618910,117.78169
618911,118.93583
618912,118.17029
618913,118.77751
618914,119.01312
618915,118.700066
618916,118.25764
618917,118.87647
618918,118.57001
618919,118.705536
618920,118.95447
618921,119.053185
618922,118.682556
618923,119.104095
618924,118.828575
618925,119.00894
618926,118.30299
618927,118.97635
618928,118.74542
618929,118.932495
618930,118.92931
618931,118.57474
618932,119.63422
618933,118.70144
618934,118.58384
618935,118.77637
618936,118.57071
618937,118.650566
618938,117.87469
618939,118.228775
618940,119.477646
618941,118.414696
618942,120.3304
618943,118.84946
618944,118.81157
618945,118.751236
618946,118.92879
618947,118.705444
618948,118.410255
618949,118.92528
618950,118.73082
618951,118.737495
618952,117.629654
618953,118.39151
618954,119.001434
618955,118.92955
618956,118.67192
618957,118.7816
618958,118.958496
618959,119.02423
618960,117.82012
618961,118.63378
618962,119.0811
618963,118.90731
618964,118.66908
618965,118.140686
618966,118.4825
618967,119.25748
618968,119.04499
618969,119.07148
618970,118.18849
618971,118.80563
618972,118.77535
618973,119.120346
618974,118.913666
618975,118.74245
618976,119.05634
618977,119.53643
618978,118.27334
618979,118.75423
618980,119.04093
618981,118.62208
618982,119.39329
618983,118.94047
618984,119.17686
618985,118.776695
618986,118.170135
618987,119.03116
618988,119.30726
618989,118.81293
618990,118.73965
618991,118.847244
618992,118.58459
618993,118.95047
618994,118.857475
618995,119.32795
618996,118.242065
618997,118.6609
618998,119.116264
618999,118.70151
619000,119.03887
619001,121.10776
619002,119.02209
619003,118.70062
619004,118.49486
619005,118.44552
619006,118.51273
619007,118.83226
619008,118.612366
619009,118.90064
619010,118.92184
619011,118.778564
619012,118.61078
619013,118.74949
619014,118.44168
619015,119.69004
619016,118.2654
619017,119.207756
619018,118.61834
619019,119.91905
619020,118.948875
619021,118.702515
619022,118.163574
619023,118.657
619024,120.231514
619025,118.15397
619026,118.74896
619027,118.34648
619028,118.56534
619029,118.76006
619030,119.3289
619031,119.21565
619032,118.9852
619033,119.079506
619034,118.94906
619035,118.24882
619036,118.44954
619037,118.938416
619038,118.99505
619039,118.27873
619040,118.53517
619041,118.641624
619042,118.77066
619043,119.250435
619044,118.47734
619045,118.411964
619046,118.52966
619047,118.3359
619048,120.71949
619049,118.909325
619050,118.41571
619051,118.70147
619052,118.6637
619053,121.765915
619054,119.4414
619055,118.28866
619056,118.79724
619057,118.98074
619058,120.084404
619059,118.44564
619060,119.13178
619061,118.35611
619062,118.62564
619063,119.17558
619064,118.424866
619065,118.38141
619066,118.55398
619067,118.51775
619068,118.51382
619069,118.28393
619070,119.843376
619071,117.917496
619072,118.72618
619073,118.87927
619074,118.72153
619075,118.51925
619076,118.92636
619077,118.64694
619078,118.92035
619079,120.43208
619080,118.428406
619081,118.0904
619082,118.491745
619083,118.86072
619084,118.92718
619085,119.43183
619086,119.02257
619087,118.64213
619088,119.67196
619089,118.05201
619090,118.981514
619091,118.27424
619092,118.99681
619093,119.07273
619094,118.98954
619095,118.73167
619096,118.97332
619097,119.690865
619098,119.92936
619099,119.038765
619100,118.16657
619101,118.250916
619102,119.23425
619103,118.909386
619104,118.95367
619105,119.156906
619106,118.5962
619107,118.50158
619108,118.93087
619109,118.476166
619110,118.50457
619111,118.733315
619112,119.43588
619113,118.6999
619114,118.42168
619115,119.03161
619116,119.53395
619117,118.496574
619118,118.04427
619119,119.43153
619120,118.78959
619121,118.98182
619122,118.611946
619123,118.29556
619124,117.95621
619125,118.93296
619126,119.01502
619127,118.97367
619128,119.14209
619129,118.68745
619130,118.50031
619131,118.22791
619132,118.83914
619133,118.448204
619134,118.070465
619135,119.46852
619136,118.828026
619137,118.55599
619138,118.897194
619139,118.52385
619140,118.57073
619141,118.67544
619142,118.54843
619143,119.12385
619144,119.63549
619145,119.51835
619146,118.58552
619147,118.68061
619148,118.28457
619149,118.408806
619150,119.014084
619151,118.38859
619152,118.64778
619153,119.2355
619154,118.9423
619155,119.07684
619156,119.34686
619157,118.61008
619158,119.87277
619159,118.41554
619160,118.83833
619161,118.81822
619162,118.473465
619163,118.753334
619164,118.39026
619165,118.44345
619166,119.04204
619167,118.41626
619168,118.64774
619169,117.320854
619170,118.69139
619171,118.90345
619172,118.81595
619173,119.24951
619174,119.22828
619175,118.806465
619176,118.969025
619177,117.90119
619178,118.442116
619179,119.430084
619180,118.598785
619181,118.5954
619182,118.88558
619183,118.77005
619184,119.01369
619185,118.257706
619186,118.66252
619187,118.005424
619188,118.760925
619189,118.85253
619190,117.940994
619191,118.689606
619192,118.7321
619193,118.4901
619194,118.346924
619195,118.45496
619196,118.98475
619197,119.06715
619198,119.358505
619199,118.97128
619200,119.12419
619201,118.930954
619202,118.61751
619203,119.03704
619204,118.699066
619205,119.08662
619206,118.16227
619207,118.510216
619208,119.20947
619209,118.480064
619210,118.51253
619211,118.51118
619212,118.33253
619213,118.82041
619214,118.22089
619215,118.60866
619216,118.66451
619217,118.74815
619218,118.634514
619219,118.25066
619220,118.445244
619221,120.83859
619222,119.34624
619223,118.94531
619224,117.79121
619225,119.10973
619226,119.15677
619227,118.95761
619228,118.26544
619229,118.55734
619230,118.131966
619231,118.62208
619232,119.00862
619233,119.3454
619234,119.81999
619235,118.77653
619236,118.85968
619237,118.75574
619238,118.8874
619239,118.476875
619240,118.388336
619241,118.64672
619242,118.20923
619243,119.001175
619244,119.740395
619245,119.13085
619246,118.78382
619247,119.40979
619248,118.70336
619249,118.44968
619250,119.71522
619251,118.30289
619252,118.66599
619253,119.01961
619254,119.210655
619255,118.72495
619256,119.91096
619257,118.857056
619258,119.06485
619259,119.10647
619260,118.86847
619261,118.75124
619262,118.40587
619263,118.836006
619264,118.69045
619265,118.65154
619266,118.78543
619267,118.710236
619268,120.75352
619269,118.816986
619270,119.11625
619271,118.52408
619272,119.090965
619273,118.78254
619274,119.06891
619275,117.887924
619276,117.89753
619277,118.2415
619278,118.24076
619279,119.00712
619280,118.724976
619281,118.7059
619282,118.92484
619283,119.30288
619284,118.956
619285,119.04008
619286,118.8425
619287,118.74916
619288,119.264114
619289,118.53757
619290,118.86459
619291,118.64536
619292,118.60599
619293,118.2203
619294,119.32157
619295,119.77344
619296,118.63245
619297,118.60951
619298,118.62412
619299,118.37449
619300,119.235916
619301,118.48719
619302,118.669464
619303,118.81831
619304,119.19077
619305,118.81792
619306,119.161316
619307,118.62993
619308,118.774826
619309,118.8322
619310,118.42428
619311,119.06469
619312,118.62407
619313,118.72128
619314,118.962326
619315,118.63755
619316,117.38786
619317,118.792076
619318,119.07332
619319,118.46892
619320,118.74869
619321,119.38374
619322,117.69986
619323,118.79604
619324,119.91351
619325,119.08457
619326,118.716736
619327,118.779205
619328,118.81045
619329,118.754456
619330,118.873314
619331,118.66942
619332,119.00145
619333,118.83198
619334,118.86911
619335,118.87255
619336,118.97057
619337,119.08917
619338,119.07958
619339,119.65777
619340,119.066025
619341,118.78618
619342,118.55159
619343,118.67979
619344,119.00854
619345,118.453064
619346,118.51601
619347,119.05267
619348,118.91284
619349,118.87581
619350,119.3983
619351,118.976906
619352,118.654396
619353,118.22441
619354,119.386986
619355,118.82325
619356,118.10688
619357,118.87122
619358,118.95727
619359,118.70519
619360,118.41319
619361,119.0423
619362,119.09029
619363,119.672455
619364,118.5753
619365,119.37843
619366,118.980194
619367,118.62608
619368,118.66017
619369,118.89024
619370,118.02352
619371,119.743675
619372,118.61405
619373,119.08685
619374,118.84502
619375,118.74873
619376,119.71318
619377,119.33002
619378,118.20569
619379,121.545746
619380,118.95574
619381,119.13173
619382,118.81617
619383,118.226074
619384,118.41602
619385,119.45479
619386,118.4476
619387,118.49249
619388,119.317505
619389,119.25699
619390,118.520676
619391,118.92654
619392,118.316376
619393,118.73501
619394,117.663994
619395,119.11517
619396,118.6978
619397,119.01219
619398,120.13703
619399,118.36863
619400,118.45274
619401,118.831345
619402,118.6617
619403,119.08729
619404,118.655846
619405,118.19205
619406,119.167496
619407,118.917336
619408,118.565475
619409,118.964325
619410,118.85888
619411,119.20142
619412,118.754036
619413,119.34233
619414,118.73432
619415,118.60087
619416,120.47279
619417,119.04481
619418,119.008675
619419,119.08604
619420,118.95426
619421,121.136566
619422,119.15783
619423,118.92001
619424,119.00606
619425,118.56468
619426,118.60316
619427,119.36812
619428,118.652016
619429,118.292206
619430,118.849625
619431,118.809685
619432,118.83224
619433,118.00953
619434,119.061646
619435,118.73334
619436,118.57646
619437,118.96114
619438,119.23705
619439,118.611015
619440,119.38519
619441,118.964874
619442,118.916824
619443,119.83658
619444,118.91095
619445,118.84996
619446,118.70263
619447,118.63577
619448,118.686935
619449,118.966995
619450,119.4734
619451,120.031746
619452,118.815186
619453,118.10601
619454,120.246826
619455,118.942055
619456,118.9707
619457,118.76208
619458,118.24045
619459,118.41062
619460,118.841995
619461,118.667435
619462,119.45449
619463,118.14535
619464,118.67142
619465,118.46022
619466,118.888435
619467,118.302315
619468,119.93896
619469,118.49312
619470,118.652664
619471,118.820625
619472,118.391335
619473,119.070206
619474,118.25924
619475,118.862595
619476,118.74208
619477,118.31852
619478,119.52476
619479,118.64455
619480,118.3505
619481,119.065
619482,118.22947
619483,118.476654
619484,118.79741
619485,118.60378
619486,118.18426
619487,118.89602
619488,118.49733
619489,118.713745
619490,118.83468
619491,118.87081
619492,118.84015
619493,119.90818
619494,118.90539
619495,118.68676
619496,118.772156
619497,118.783844
619498,118.79766
619499,118.40077
619500,118.19758
619501,118.12021
619502,118.80276
619503,118.94343
619504,119.08877
619505,118.66222
619506,119.15773
619507,118.76577
619508,119.74317
619509,117.861374
619510,118.471664
619511,118.82899
619512,118.29156
619513,118.002174
619514,119.51707
619515,118.76128
619516,118.53488
619517,118.132416
619518,118.24422
619519,118.89719
619520,118.11285
619521,118.56712
619522,118.675285
619523,118.83337
619524,118.69295
619525,118.88355
619526,118.75176
619527,119.09949
619528,118.70207
619529,118.749146
619530,118.45428
619531,118.548325
619532,118.48118
619533,119.04853
619534,118.908516
619535,122.39132
619536,118.524994
619537,119.330956
619538,118.785126
619539,118.81961
619540,118.77708
619541,118.2528
619542,118.790276
619543,119.588585
619544,119.09212
619545,119.009155
619546,119.46081
619547,118.474754
619548,119.35801
619549,119.06207
619550,118.47476
619551,119.13285
619552,119.064514
619553,118.4974
619554,119.60476
619555,119.30686
619556,119.81811
619557,118.56232
619558,119.96785
619559,118.859955
619560,118.651634
619561,118.728714
619562,118.86695
619563,118.82038
619564,118.83052
619565,118.441475
619566,118.31666
619567,118.58775
619568,118.3451
619569,119.83476
619570,119.20513
619571,118.030716
619572,118.23613
619573,118.16272
619574,118.89942
619575,119.171455
619576,118.6994
619577,118.65497
619578,118.27582
619579,118.61771
619580,119.09538
619581,119.375175
619582,118.55334
619583,118.92137
619584,118.861626
619585,119.19736
619586,118.82405
619587,119.20051
619588,119.32302
619589,118.354126
619590,118.70313
619591,118.67388
619592,118.56613
619593,118.79879
619594,118.35689
619595,118.90202
619596,118.49959
619597,119.458
619598,119.342926
619599,117.73439
619600,118.26357
619601,117.80918
619602,118.65223
619603,118.37029
619604,118.383575
619605,118.7983
619606,118.18264
619607,118.60615
619608,120.44642
619609,119.3085
619610,119.026924
619611,118.163574
619612,118.82372
619613,119.09916
619614,119.32658
619615,118.91873
619616,118.69489
619617,118.97131
619618,118.61807
619619,118.95498
619620,118.45531
619621,118.59362
619622,118.84771
619623,117.81431
619624,118.26081
619625,118.850494
619626,118.78744
619627,118.67541
619628,119.02076
619629,118.61884
619630,119.16442
619631,118.79985
619632,119.11024
619633,119.04469
619634,118.321884
619635,119.063965
619636,117.66341
619637,118.87797
619638,119.038956
619639,122.64833
619640,118.50743
619641,118.54362
619642,119.3255
619643,118.65377
619644,118.49953
619645,118.336914
619646,119.21952
619647,118.97412
619648,118.62203
619649,118.33887
619650,118.86796
619651,118.9512
619652,118.613815
619653,119.483574
619654,119.41605
619655,118.75138
619656,118.69433
619657,119.0113
619658,119.20791
619659,119.76086
619660,118.56754
619661,119.027466
619662,119.91746
619663,118.790436
619664,118.997826
619665,119.585915
619666,118.63461
619667,118.675354
619668,118.54771
619669,118.72099
619670,118.95111
619671,118.81449
619672,118.437645
619673,118.767494
619674,118.37524
619675,118.52297
619676,118.89264
619677,118.69305
619678,119.349655
619679,118.92941
619680,121.61816
619681,120.23544
619682,118.775116
619683,118.575836
619684,118.75266
619685,118.50566
619686,118.943474
619687,119.27383
619688,118.71572
619689,119.01291
619690,118.6442
619691,118.23439
619692,118.34398
619693,118.75303
619694,118.54598
619695,118.69258
619696,119.32606
619697,118.501915
619698,118.79284
619699,117.84052
619700,119.34269
619701,118.998695
619702,119.095474
619703,118.43582
619704,118.70149
619705,118.95231
619706,118.02943
619707,118.271675
619708,117.989235
619709,121.19344
619710,118.81023
619711,119.33948
619712,118.77163
619713,119.00963
619714,118.8836
619715,119.16114
619716,118.62554
619717,118.54603
619718,118.61755
619719,120.28576
619720,118.19097
619721,118.718994
619722,118.99106
619723,119.07213
619724,118.81724
619725,119.507484
619726,118.67711
619727,118.98198
619728,119.38855
619729,119.72596
619730,118.25052
619731,119.665565
619732,118.66093
619733,118.87262
619734,118.89563
619735,118.77558
619736,118.465576
619737,118.169914
619738,119.25823
619739,118.577194
619740,119.18002
619741,118.5374
619742,118.98638
619743,118.44903
619744,118.59967
619745,119.13848
619746,118.77926
619747,118.37658
619748,118.47453
619749,118.94805
619750,118.884
619751,118.91119
619752,118.63601
619753,119.55737
619754,119.15256
619755,119.16834
619756,118.98347
619757,119.02578
619758,119.12756
619759,118.92117
619760,118.79268
619761,119.58631
619762,118.477516
619763,118.31005
619764,118.51953
619765,119.122665
619766,118.72829
619767,118.1883
619768,118.68426
619769,118.02891
619770,120.47857
619771,118.8586
619772,118.93334
619773,119.00993
619774,118.83727
619775,119.38738
619776,118.79734
619777,121.3009
619778,117.88006
619779,118.84825
619780,118.31801
619781,119.370476
619782,118.60092
619783,118.87686
619784,117.92856
619785,118.868034
619786,119.14271
619787,118.746544
619788,119.28006
619789,119.03003
619790,118.79094
619791,119.23755
619792,118.83237
619793,118.81263
619794,119.27633
619795,118.72695
619796,117.857254
619797,118.8913
619798,118.77322
619799,118.635765
619800,119.14612
619801,118.639336
619802,118.930595
619803,118.68115
619804,118.70393
619805,119.43956
619806,118.63485
619807,119.13136
619808,119.07713
619809,118.991844
619810,119.278625
619811,118.810135
619812,118.62734
619813,118.76152
619814,118.44364
619815,119.34218
619816,118.53674
619817,118.89263
619818,118.83167
619819,118.56249
619820,118.78276
619821,118.84403
619822,118.90685
619823,119.06516
619824,118.90413
619825,118.810684
619826,119.25793
619827,119.28717
619828,119.456955
619829,118.65449
619830,118.73507
619831,118.74834
619832,118.902885
619833,118.46695
619834,118.728325
619835,119.09445
619836,119.00192
619837,118.98011
619838,118.37316
619839,118.16246
619840,119.435646
619841,118.31841
619842,117.96807
619843,119.3081
619844,118.47453
619845,118.7863
619846,118.639755
619847,117.15469
619848,119.097244
619849,118.6559
619850,118.84989
619851,119.091675
619852,118.68809
619853,119.21027
619854,118.2316
619855,118.521164
619856,118.82301
619857,118.568596
619858,118.45068
619859,118.64909
619860,120.22212
619861,121.54538
619862,119.132484
619863,118.71172
619864,118.75434
619865,118.435646
619866,118.4641
619867,118.861305
619868,118.4363
619869,119.84271
619870,119.0553
619871,118.38848
619872,118.43656
619873,118.8394
619874,118.503525
619875,118.91495
619876,119.13593
619877,119.536514
619878,119.01743
619879,118.442375
619880,118.202
619881,119.150154
619882,118.703636
619883,118.695625
619884,119.12617
619885,119.21065
619886,118.545815
619887,118.26226
619888,120.06884
619889,117.20531
619890,119.12231
619891,118.8552
619892,119.571884
619893,118.91538
619894,118.101944
619895,118.844826
619896,117.97308
619897,119.01352
619898,118.2764
619899,118.481094
619900,118.63901
619901,118.99729
619902,118.98992
619903,119.12472
619904,118.91132
619905,118.76173
619906,118.76875
619907,118.58279
619908,117.89408
619909,118.87852
619910,118.929245
619911,119.43976
619912,118.74077
619913,118.61828
619914,118.92631
619915,118.721794
619916,118.512146
619917,118.670296
619918,118.96106
619919,118.33825
619920,118.68975
619921,121.25187
619922,118.583206
619923,118.29958
619924,118.45928
619925,118.57539
619926,117.93615
619927,119.36514
619928,118.5868
619929,118.62947
619930,119.396736
619931,118.43594
619932,119.966835
619933,117.24756
619934,118.6611
619935,119.16333
619936,118.74615
619937,118.254715
619938,118.88842
619939,118.64089
619940,120.162544
619941,118.575905
619942,118.738594
619943,118.66921
619944,118.771194
619945,119.54339
619946,118.19834
619947,118.833084
619948,119.11025
619949,118.61124
619950,118.86465
619951,119.03373
619952,118.71347
619953,119.06968
619954,118.71126
619955,118.532486
619956,119.33364
619957,118.7753
619958,119.16256
619959,118.60068
619960,118.41699
619961,119.34546
619962,119.3862
619963,119.39949
619964,119.03771
619965,118.89623
619966,118.60227
619967,119.4579
619968,119.29643
619969,119.787445
619970,118.16946
619971,119.30109
619972,118.69418
619973,118.48052
619974,118.729
619975,118.80408
619976,117.99265
619977,118.92008
619978,118.876884
619979,118.72862
619980,118.59493
619981,117.71268
619982,118.91145
619983,118.67839
619984,119.98699
619985,119.42731
619986,118.59178
619987,121.47292
619988,118.62394
619989,118.872185
619990,118.52814
619991,118.88577
619992,118.581474
619993,119.318634
619994,118.49763
619995,119.153786
619996,118.92248
619997,118.822815
619998,117.55841
619999,118.629166
620000,118.28307
620001,118.70663
620002,117.56912
620003,119.03532
620004,119.160934
620005,118.32449
620006,118.23563
620007,118.76083
620008,119.09512
620009,118.78615
620010,119.00122
620011,118.696686
620012,118.3948
620013,119.21541
620014,119.44479
620015,118.98904
620016,118.99913
620017,119.408775
620018,118.97734
620019,118.48203
620020,120.93014
620021,118.43415
620022,118.85206
620023,119.02574
620024,119.41383
620025,118.95456
620026,118.743034
620027,118.714066
620028,118.895065
620029,118.60671
620030,118.746
620031,118.824196
620032,121.92999
620033,119.9387
620034,119.0779
620035,118.96984
620036,119.04828
620037,119.210396
620038,118.8631
620039,118.64165
620040,118.55866
620041,118.4461
620042,118.66496
620043,118.37317
620044,119.33806
620045,119.19019
620046,118.28159
620047,118.62415
620048,117.92608
620049,118.45096
620050,119.6916
620051,119.08104
620052,117.5838
620053,118.93365
620054,120.21719
620055,119.142296
620056,121.44129
620057,118.50565
620058,118.82396
620059,118.39288
620060,118.65182
620061,118.90853
620062,117.87774
620063,118.99169
620064,119.02688
620065,118.73096
620066,118.67199
620067,119.18724
620068,118.91418
620069,118.886505
620070,118.97575
620071,118.60641
620072,118.82189
620073,118.15135
620074,118.650894
620075,118.42845
620076,119.10551
620077,118.92055
620078,119.16188
620079,118.18757
620080,119.27744
620081,118.756966
620082,119.43619
620083,118.77532
620084,119.00743
620085,118.30761
620086,118.826256
620087,118.364235
620088,119.01934
620089,118.42382
620090,118.60521
620091,118.84788
620092,118.1746
620093,118.76064
620094,118.95397
620095,119.52427
620096,118.61898
620097,119.03233
620098,119.12315
620099,118.80054
620100,118.62945
620101,118.89659
620102,119.67067
620103,118.637726
620104,119.131996
620105,119.536316
620106,118.8427
620107,118.38609
620108,118.60362
620109,118.945694
620110,118.45265
620111,118.46888
620112,118.75939
620113,118.862
620114,118.81598
620115,118.83615
620116,119.62661
620117,118.73658
620118,118.974594
620119,119.25741
620120,118.94654
620121,118.968056
620122,118.30064
620123,120.02314
620124,119.2934
620125,119.2372
620126,118.92233
620127,118.75488
620128,118.81624
620129,119.343834
620130,118.88586
620131,118.31475
620132,118.91092
620133,118.62575
620134,118.09418
620135,118.69499
620136,119.05157
620137,118.75079
620138,119.41133
620139,118.85877
620140,118.46666
620141,118.84997
620142,118.63744
620143,118.36604
620144,118.75544
620145,118.16825
620146,118.74128
620147,118.901276
620148,118.35571
620149,118.50512
620150,118.73848
620151,118.518105
620152,119.001854
620153,119.175156
620154,118.816444
620155,118.88234
620156,118.16727
620157,118.85713
620158,117.79703
620159,118.91165
620160,118.28482
620161,118.97958
620162,117.96834
620163,118.09256
620164,119.39913
620165,119.53625
620166,118.95449
620167,118.20976
620168,118.21665
620169,118.70298
620170,119.339836
620171,118.72423
620172,118.91901
620173,118.723274
620174,118.76728
620175,118.710526
620176,118.967865
620177,119.04456
620178,117.83817
620179,118.42835
620180,118.721405
620181,118.6303
620182,118.81382
620183,118.824745
620184,119.5271
620185,118.59905
620186,119.030685
620187,119.38586
620188,120.005745
620189,121.64113
620190,118.568054
620191,118.86996
620192,119.18642
620193,118.82636
620194,119.05271
620195,118.18525
620196,118.49312
620197,118.83097
620198,118.69771
620199,118.6587
620200,118.70969
620201,118.849045
620202,118.89906
620203,118.690994
620204,118.65108
620205,118.638214
620206,118.68865
620207,118.83221
620208,118.4113
620209,118.30431
620210,118.9219
620211,118.69351
620212,118.952484
620213,119.277824
620214,118.613716
620215,118.91583
620216,118.61822
620217,118.77611
620218,118.40963
620219,118.85723
620220,118.593956
620221,118.90828
620222,118.4326
620223,119.02448
620224,119.02735
620225,118.62342
620226,119.24026
620227,118.48608
620228,118.309875
620229,119.21489
620230,118.65756
620231,118.72821
620232,118.458534
620233,118.463715
620234,117.86219
620235,118.67485
620236,119.448746
620237,118.542984
620238,119.450905
620239,118.11725
620240,118.5234
620241,118.61639
620242,118.73108
620243,118.732216
620244,118.92275
620245,118.73955
620246,118.819824
620247,117.97492
620248,119.331154
620249,118.92099
620250,118.78599
620251,118.88998
620252,118.86134
620253,118.83553
620254,119.02797
620255,118.81348
620256,119.2857
620257,118.58831
620258,118.40688
620259,118.64617
620260,119.04268
620261,118.46435
620262,119.1402
620263,118.56089
620264,119.19997
620265,118.278114
620266,118.32721
620267,118.91606
620268,118.67421
620269,118.81331
620270,118.62664
620271,119.24194
620272,118.749725
620273,119.04026
620274,118.04005
620275,118.852806
620276,118.9426
620277,119.08712
620278,118.85308
620279,118.6704
620280,118.75572
620281,119.02681
620282,119.518974
620283,118.790985
620284,119.66016
620285,119.03657
620286,118.70388
620287,118.684975
620288,118.65339
620289,118.07724
620290,118.91364
620291,118.46607
620292,119.709015
620293,118.55733
620294,118.46417
620295,118.46917
620296,119.12666
620297,119.29293
620298,118.64963
620299,119.09189
620300,118.51684
620301,118.64066
620302,118.408516
620303,118.47527
620304,118.80019
620305,118.7753
620306,118.70482
620307,119.1105
620308,118.07155
620309,118.924324
620310,119.397606
620311,118.70415
620312,118.783005
620313,118.85041
620314,119.06828
620315,118.50653
620316,118.79828
620317,118.790535
620318,118.11272
620319,118.722336
620320,119.01899
620321,118.85335
620322,118.28211
620323,118.71187
620324,118.78763
620325,118.89698
620326,118.353745
620327,119.31741
620328,118.94134
620329,118.31957
620330,118.678505
620331,118.7162
620332,118.66702
620333,118.92115
620334,118.29218
620335,118.41274
620336,119.72294
620337,118.75181
620338,118.40831
620339,118.376526
620340,118.638756
620341,119.40618
620342,118.944176
620343,118.16805
620344,118.417595
620345,118.65238
620346,119.192604
620347,118.70561
620348,119.06554
620349,118.58951
620350,118.59489
620351,118.90307
620352,118.59122
620353,119.0044
620354,118.97974
620355,118.88321
620356,118.24859
620357,118.465096
620358,117.533714
620359,119.043274
620360,118.14757
620361,118.765884
620362,118.37043
620363,119.33311
620364,119.287445
620365,119.363106
620366,118.653786
620367,118.669525
620368,119.06367
620369,119.12772
620370,119.095665
620371,118.7931
620372,118.39588
620373,118.78392
620374,118.85321
620375,118.438446
620376,118.67638
620377,119.40134
620378,118.555824
620379,118.82687
620380,118.06046
620381,119.15645
620382,118.75796
620383,118.87969
620384,118.366806
620385,119.25811
620386,118.364174
620387,118.60236
620388,118.61996
620389,118.532234
620390,117.95675
620391,118.50772
620392,117.85426
620393,119.14624
620394,119.58552
620395,118.53054
620396,119.23534
620397,119.30207
620398,118.85292
620399,118.89489
620400,118.98196
620401,118.87401
620402,118.98257
620403,118.846275
620404,118.38481
620405,118.69955
620406,118.73277
620407,118.29878
620408,118.96618
620409,118.95405
620410,118.98354
620411,118.95635
620412,118.87417
620413,118.49408
620414,118.607574
620415,118.744606
620416,118.695946
620417,117.8822
620418,118.52618
620419,118.61954
620420,119.07498
620421,118.90767
620422,118.79945
620423,119.0603
620424,119.05074
620425,119.03532
620426,118.439445
620427,117.989456
620428,119.03945
620429,118.615555
620430,118.96806
620431,118.95522
620432,118.65103
620433,118.72567
620434,117.81766
620435,118.63522
620436,118.77498
620437,118.70575
620438,119.4267
620439,120.06018
620440,118.05133
620441,118.68603
620442,118.05372
620443,119.20759
